foliohog,cons_med1,tipo_tarif,tarifa_desc,tipo_viv,vivienda_desc
1,300,2,1 - A,1,Casa única del terreno
1,131,1,01,1,Casa única del terreno
1,400,9,No sabe,1,Casa única del terreno
1,220,9,No sabe,1,Casa única del terreno
1,138,1,01,2,Casa que comparte terreno con otra(s)
1,0,0,02,1,Casa única del terreno
1,230,3,1 - B,1,Casa única del terreno
1,345,9,No sabe,1,Casa única del terreno
1,630,9,No sabe,1,Casa única del terreno
1,1600,3,1 - B,1,Casa única del terreno
1,99999,9,No sabe,1,Casa única del terreno
1,380,9,No sabe,1,Casa única del terreno
1,55,9,No sabe,1,Casa única del terreno
1,2000,2,1 - A,1,Casa única del terreno
1,113,9,No sabe,1,Casa única del terreno
1,122,9,No sabe,1,Casa única del terreno
1,192,3,1 - B,1,Casa única del terreno
1,83,3,1 - B,1,Casa única del terreno
1,200,9,No sabe,1,Casa única del terreno
1,200,9,No sabe,1,Casa única del terreno
1,727,9,No sabe,1,Casa única del terreno
1,300,9,No sabe,1,Casa única del terreno
1,0,0,02,2,Casa que comparte terreno con otra(s)
1,211,3,1 - B,1,Casa única del terreno
1,350,9,No sabe,1,Casa única del terreno
1,200,3,1 - B,1,Casa única del terreno
1,400,9,No sabe,1,Casa única del terreno
1,250,9,No sabe,1,Casa única del terreno
1,1300,9,No sabe,1,Casa única del terreno
1,500,9,No sabe,1,Casa única del terreno
1,2000,9,No sabe,1,Casa única del terreno
1,250,9,No sabe,1,Casa única del terreno
1,1300,9,No sabe,1,Casa única del terreno
1,150,9,No sabe,1,Casa única del terreno
1,800,9,No sabe,1,Casa única del terreno
1,152,9,No sabe,1,Casa única del terreno
1,1374,3,1 - B,1,Casa única del terreno
1,250,3,1 - B,1,Casa única del terreno
1,1200,9,No sabe,1,Casa única del terreno
1,200,3,1 - B,2,Casa que comparte terreno con otra(s)
1,100,9,No sabe,2,Casa que comparte terreno con otra(s)
1,214,3,1 - B,1,Casa única del terreno
1,1348,9,No sabe,2,Casa que comparte terreno con otra(s)
1,280,9,No sabe,3,"Casa dúplex, triple o cuádruple"
1,23,9,No sabe,1,Casa única del terreno
1,3000,9,No sabe,1,Casa única del terreno
1,250,9,No sabe,1,Casa única del terreno
1,4268,8,DAC,1,Casa única del terreno
1,200,9,No sabe,1,Casa única del terreno
1,300,9,No sabe,1,Casa única del terreno
1,500,9,No sabe,2,Casa que comparte terreno con otra(s)
1,160,9,No sabe,1,Casa única del terreno
1,300,9,No sabe,1,Casa única del terreno
1,1900,9,No sabe,1,Casa única del terreno
1,255,9,No sabe,3,"Casa dúplex, triple o cuádruple"
1,280,9,No sabe,3,"Casa dúplex, triple o cuádruple"
1,890,9,No sabe,1,Casa única del terreno
1,237,3,1 - B,1,Casa única del terreno
1,194,3,1 - B,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,53,3,1 - B,1,Casa única del terreno
1,452,2,1 - A,1,Casa única del terreno
1,800,9,No sabe,2,Casa que comparte terreno con otra(s)
1,200,9,No sabe,1,Casa única del terreno
1,1000,9,No sabe,1,Casa única del terreno
1,271,3,1 - B,2,Casa que comparte terreno con otra(s)
1,717,9,No sabe,2,Casa que comparte terreno con otra(s)
1,106,9,No sabe,2,Casa que comparte terreno con otra(s)
1,480,9,No sabe,1,Casa única del terreno
1,270,9,No sabe,1,Casa única del terreno
1,350,9,No sabe,1,Casa única del terreno
1,600,9,No sabe,1,Casa única del terreno
1,373,3,1 - B,1,Casa única del terreno
1,390,9,No sabe,1,Casa única del terreno
1,200,9,No sabe,1,Casa única del terreno
1,388,9,No sabe,2,Casa que comparte terreno con otra(s)
1,120,9,No sabe,2,Casa que comparte terreno con otra(s)
1,650,9,No sabe,1,Casa única del terreno
1,380,9,No sabe,1,Casa única del terreno
1,580,9,No sabe,1,Casa única del terreno
1,95,3,1 - B,1,Casa única del terreno
1,500,9,No sabe,1,Casa única del terreno
1,84,3,1 - B,1,Casa única del terreno
1,185,9,No sabe,2,Casa que comparte terreno con otra(s)
1,109,9,No sabe,1,Casa única del terreno
1,160,3,1 - B,1,Casa única del terreno
1,250,9,No sabe,1,Casa única del terreno
1,177,3,1 - B,1,Casa única del terreno
1,170,3,1 - B,1,Casa única del terreno
1,400,9,No sabe,1,Casa única del terreno
1,23,9,No sabe,1,Casa única del terreno
1,1000,3,1 - B,1,Casa única del terreno
1,177,3,1 - B,1,Casa única del terreno
1,40,2,1 - A,1,Casa única del terreno
1,158,3,1 - B,1,Casa única del terreno
1,75,9,No sabe,1,Casa única del terreno
1,1719,3,1 - B,1,Casa única del terreno
1,348,3,1 - B,1,Casa única del terreno
1,500,9,No sabe,1,Casa única del terreno
1,100,3,1 - B,1,Casa única del terreno
1,140,9,No sabe,1,Casa única del terreno
1,1111,9,No sabe,1,Casa única del terreno
1,175,3,1 - B,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,81,3,1 - B,1,Casa única del terreno
1,140,3,1 - B,1,Casa única del terreno
1,400,9,No sabe,1,Casa única del terreno
1,790,9,No sabe,1,Casa única del terreno
1,515,9,No sabe,2,Casa que comparte terreno con otra(s)
1,300,9,No sabe,1,Casa única del terreno
1,345,9,No sabe,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,45,3,1 - B,1,Casa única del terreno
1,620,3,1 - B,1,Casa única del terreno
1,285,9,No sabe,1,Casa única del terreno
1,137,9,No sabe,1,Casa única del terreno
1,875,9,No sabe,1,Casa única del terreno
1,291,9,No sabe,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,165,9,No sabe,1,Casa única del terreno
1,110,9,No sabe,1,Casa única del terreno
1,250,9,No sabe,1,Casa única del terreno
1,225,3,1 - B,1,Casa única del terreno
1,99999,9,No sabe,1,Casa única del terreno
1,340,9,No sabe,2,Casa que comparte terreno con otra(s)
1,145,9,No sabe,1,Casa única del terreno
1,203,3,1 - B,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,273,3,1 - B,1,Casa única del terreno
1,169,3,1 - B,1,Casa única del terreno
1,215,3,1 - B,1,Casa única del terreno
1,303,9,No sabe,1,Casa única del terreno
1,1266,3,1 - B,1,Casa única del terreno
1,0,0,02,2,Casa que comparte terreno con otra(s)
1,52,9,No sabe,1,Casa única del terreno
1,135,3,1 - B,1,Casa única del terreno
1,360,9,No sabe,1,Casa única del terreno
1,467,2,1 - A,1,Casa única del terreno
1,103,3,1 - B,1,Casa única del terreno
1,300,9,No sabe,2,Casa que comparte terreno con otra(s)
1,160,9,No sabe,1,Casa única del terreno
1,120,9,No sabe,1,Casa única del terreno
1,220,9,No sabe,1,Casa única del terreno
1,657,3,1 - B,2,Casa que comparte terreno con otra(s)
1,191,3,1 - B,1,Casa única del terreno
1,116,3,1 - B,1,Casa única del terreno
1,271,3,1 - B,1,Casa única del terreno
1,95,9,No sabe,1,Casa única del terreno
1,180,9,No sabe,1,Casa única del terreno
1,187,3,1 - B,1,Casa única del terreno
1,4300,9,No sabe,1,Casa única del terreno
1,341,3,1 - B,1,Casa única del terreno
1,675,9,No sabe,1,Casa única del terreno
1,99999,9,No sabe,1,Casa única del terreno
1,364,3,1 - B,1,Casa única del terreno
1,300,9,No sabe,1,Casa única del terreno
1,3200,9,No sabe,1,Casa única del terreno
1,150,9,No sabe,1,Casa única del terreno
1,49,9,No sabe,2,Casa que comparte terreno con otra(s)
1,700,9,No sabe,1,Casa única del terreno
1,246,3,1 - B,1,Casa única del terreno
1,700,9,No sabe,1,Casa única del terreno
1,600,9,No sabe,1,Casa única del terreno
1,684,9,No sabe,1,Casa única del terreno
1,500,9,No sabe,1,Casa única del terreno
1,176,3,1 - B,2,Casa que comparte terreno con otra(s)
1,200,9,No sabe,1,Casa única del terreno
1,900,9,No sabe,1,Casa única del terreno
1,769,3,1 - B,1,Casa única del terreno
1,480,9,No sabe,1,Casa única del terreno
1,100,9,No sabe,1,Casa única del terreno
1,1400,9,No sabe,1,Casa única del terreno
1,130,3,1 - B,1,Casa única del terreno
1,265,9,No sabe,1,Casa única del terreno
1,350,9,No sabe,2,Casa que comparte terreno con otra(s)
1,280,9,No sabe,1,Casa única del terreno
1,170,9,No sabe,1,Casa única del terreno
1,548,9,No sabe,1,Casa única del terreno
1,150,9,No sabe,2,Casa que comparte terreno con otra(s)
1,200,9,No sabe,1,Casa única del terreno
1,385,9,No sabe,1,Casa única del terreno
1,99999,9,No sabe,2,Casa que comparte terreno con otra(s)
1,169,3,1 - B,1,Casa única del terreno
1,99999,9,No sabe,1,Casa única del terreno
1,60,9,No sabe,1,Casa única del terreno
1,485,9,No sabe,1,Casa única del terreno
1,75,3,1 - B,2,Casa que comparte terreno con otra(s)
1,280,9,No sabe,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,360,3,1 - B,1,Casa única del terreno
1,870,9,No sabe,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,385,3,1 - B,2,Casa que comparte terreno con otra(s)
1,365,3,1 - B,1,Casa única del terreno
1,708,3,1 - B,1,Casa única del terreno
1,600,3,1 - B,1,Casa única del terreno
1,272,3,1 - B,1,Casa única del terreno
1,896,3,1 - B,1,Casa única del terreno
1,200,9,No sabe,1,Casa única del terreno
1,365,3,1 - B,1,Casa única del terreno
1,2,3,1 - B,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,125,9,No sabe,1,Casa única del terreno
1,382,3,1 - B,1,Casa única del terreno
1,153,3,1 - B,1,Casa única del terreno
1,194,3,1 - B,1,Casa única del terreno
1,177,3,1 - B,1,Casa única del terreno
1,143,3,1 - B,1,Casa única del terreno
1,167,2,1 - A,1,Casa única del terreno
1,67,2,1 - A,1,Casa única del terreno
1,90,9,No sabe,1,Casa única del terreno
1,0,0,02,2,Casa que comparte terreno con otra(s)
1,219,9,No sabe,1,Casa única del terreno
1,270,9,No sabe,1,Casa única del terreno
1,149,2,1 - A,1,Casa única del terreno
1,270,9,No sabe,1,Casa única del terreno
1,260,2,1 - A,2,Casa que comparte terreno con otra(s)
1,44,9,No sabe,1,Casa única del terreno
1,104,2,1 - A,1,Casa única del terreno
1,186,2,1 - A,1,Casa única del terreno
1,60,9,No sabe,1,Casa única del terreno
1,123,2,1 - A,1,Casa única del terreno
1,97,9,No sabe,2,Casa que comparte terreno con otra(s)
1,205,9,No sabe,1,Casa única del terreno
1,0,0,02,2,Casa que comparte terreno con otra(s)
1,0,0,02,2,Casa que comparte terreno con otra(s)
1,229,2,1 - A,1,Casa única del terreno
1,99999,2,1 - A,1,Casa única del terreno
1,121,2,1 - A,1,Casa única del terreno
1,0,9,No sabe,2,Casa que comparte terreno con otra(s)
1,135,2,1 - A,2,Casa que comparte terreno con otra(s)
1,50,9,No sabe,1,Casa única del terreno
1,50,9,No sabe,1,Casa única del terreno
1,42,9,No sabe,1,Casa única del terreno
1,48,9,No sabe,1,Casa única del terreno
1,42,9,No sabe,1,Casa única del terreno
1,46,2,1 - A,1,Casa única del terreno
1,44,9,No sabe,1,Casa única del terreno
1,98,9,No sabe,1,Casa única del terreno
1,68,2,1 - A,1,Casa única del terreno
1,70,2,1 - A,1,Casa única del terreno
1,45,9,No sabe,1,Casa única del terreno
1,380,3,1 - B,1,Casa única del terreno
1,254,3,1 - B,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,65,3,1 - B,1,Casa única del terreno
1,585,9,No sabe,1,Casa única del terreno
1,317,9,No sabe,2,Casa que comparte terreno con otra(s)
1,99999,9,No sabe,2,Casa que comparte terreno con otra(s)
1,45,3,1 - B,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,521,3,1 - B,1,Casa única del terreno
1,734,3,1 - B,1,Casa única del terreno
1,257,3,1 - B,1,Casa única del terreno
1,300,9,No sabe,1,Casa única del terreno
1,284,3,1 - B,1,Casa única del terreno
1,0,0,02,2,Casa que comparte terreno con otra(s)
1,577,3,1 - B,2,Casa que comparte terreno con otra(s)
1,550,3,1 - B,2,Casa que comparte terreno con otra(s)
1,357,3,1 - B,1,Casa única del terreno
1,319,3,1 - B,1,Casa única del terreno
1,143,2,1 - A,1,Casa única del terreno
1,113,9,No sabe,1,Casa única del terreno
1,320,2,1 - A,2,Casa que comparte terreno con otra(s)
1,50,9,No sabe,1,Casa única del terreno
1,140,9,No sabe,2,Casa que comparte terreno con otra(s)
1,158,2,1 - A,1,Casa única del terreno
1,900,9,No sabe,1,Casa única del terreno
1,329,2,1 - A,1,Casa única del terreno
1,150,9,No sabe,2,Casa que comparte terreno con otra(s)
1,248,9,No sabe,1,Casa única del terreno
1,225,9,No sabe,1,Casa única del terreno
1,195,9,No sabe,1,Casa única del terreno
1,250,9,No sabe,1,Casa única del terreno
1,189,2,1 - A,1,Casa única del terreno
1,250,9,No sabe,2,Casa que comparte terreno con otra(s)
1,132,9,No sabe,2,Casa que comparte terreno con otra(s)
1,1373,3,1 - B,1,Casa única del terreno
1,365,3,1 - B,1,Casa única del terreno
1,960,9,No sabe,1,Casa única del terreno
1,200,9,No sabe,1,Casa única del terreno
1,260,9,No sabe,1,Casa única del terreno
1,189,3,1 - B,1,Casa única del terreno
1,143,3,1 - B,1,Casa única del terreno
1,304,3,1 - B,1,Casa única del terreno
1,1140,3,1 - B,1,Casa única del terreno
1,0,0,02,2,Casa que comparte terreno con otra(s)
1,45,9,No sabe,1,Casa única del terreno
1,290,3,1 - B,1,Casa única del terreno
1,313,3,1 - B,1,Casa única del terreno
1,0,0,02,2,Casa que comparte terreno con otra(s)
1,150,3,1 - B,1,Casa única del terreno
1,370,3,1 - B,1,Casa única del terreno
1,1452,3,1 - B,1,Casa única del terreno
1,147,3,1 - B,1,Casa única del terreno
1,450,9,No sabe,1,Casa única del terreno
1,225,9,No sabe,1,Casa única del terreno
1,389,3,1 - B,1,Casa única del terreno
1,520,9,No sabe,1,Casa única del terreno
1,795,9,No sabe,1,Casa única del terreno
1,277,3,1 - B,1,Casa única del terreno
1,305,9,No sabe,1,Casa única del terreno
1,130,9,No sabe,1,Casa única del terreno
1,600,3,1 - B,1,Casa única del terreno
1,1500,9,No sabe,1,Casa única del terreno
1,230,3,1 - B,1,Casa única del terreno
1,286,9,No sabe,1,Casa única del terreno
1,82,3,1 - B,1,Casa única del terreno
1,336,3,1 - B,1,Casa única del terreno
1,144,3,1 - B,1,Casa única del terreno
1,71,3,1 - B,1,Casa única del terreno
1,284,3,1 - B,1,Casa única del terreno
1,166,3,1 - B,1,Casa única del terreno
1,50,3,1 - B,1,Casa única del terreno
1,216,9,No sabe,1,Casa única del terreno
1,42,3,1 - B,1,Casa única del terreno
1,1121,3,1 - B,1,Casa única del terreno
1,1200,9,No sabe,2,Casa que comparte terreno con otra(s)
1,800,9,No sabe,1,Casa única del terreno
1,298,9,No sabe,1,Casa única del terreno
1,280,9,No sabe,1,Casa única del terreno
1,757,3,1 - B,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,46,3,1 - B,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,0,0,02,2,Casa que comparte terreno con otra(s)
1,184,3,1 - B,1,Casa única del terreno
1,250,3,1 - B,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,0,0,02,2,Casa que comparte terreno con otra(s)
1,283,3,1 - B,1,Casa única del terreno
1,228,3,1 - B,1,Casa única del terreno
1,1110,9,No sabe,1,Casa única del terreno
1,2800,3,1 - B,1,Casa única del terreno
1,300,3,1 - B,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,363,3,1 - B,1,Casa única del terreno
1,180,3,1 - B,2,Casa que comparte terreno con otra(s)
1,1027,3,1 - B,1,Casa única del terreno
1,685,3,1 - B,1,Casa única del terreno
1,2000,3,1 - B,1,Casa única del terreno
1,477,3,1 - B,1,Casa única del terreno
1,770,3,1 - B,1,Casa única del terreno
1,689,3,1 - B,1,Casa única del terreno
1,640,3,1 - B,1,Casa única del terreno
1,509,3,1 - B,2,Casa que comparte terreno con otra(s)
1,270,3,1 - B,1,Casa única del terreno
1,350,2,1 - A,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,0,0,02,5,Cuarto en la azotea de un edificio
1,388,4,1 - C,1,Casa única del terreno
1,600,9,No sabe,1,Casa única del terreno
1,1200,9,No sabe,1,Casa única del terreno
1,420,4,1 - C,1,Casa única del terreno
1,386,4,1 - C,1,Casa única del terreno
1,2000,9,No sabe,1,Casa única del terreno
1,152,4,1 - C,1,Casa única del terreno
1,2000,4,1 - C,1,Casa única del terreno
1,500,9,No sabe,1,Casa única del terreno
1,300,9,No sabe,1,Casa única del terreno
1,1000,9,No sabe,1,Casa única del terreno
1,597,4,1 - C,1,Casa única del terreno
1,500,9,No sabe,1,Casa única del terreno
1,860,4,1 - C,1,Casa única del terreno
1,315,4,1 - C,1,Casa única del terreno
1,550,9,No sabe,1,Casa única del terreno
1,222,4,1 - C,1,Casa única del terreno
1,444,4,1 - C,1,Casa única del terreno
1,400,9,No sabe,1,Casa única del terreno
1,150,4,1 - C,1,Casa única del terreno
1,300,9,No sabe,1,Casa única del terreno
1,676,9,No sabe,1,Casa única del terreno
1,106,3,1 - B,1,Casa única del terreno
1,980,4,1 - C,1,Casa única del terreno
1,1000,9,No sabe,1,Casa única del terreno
1,430,9,No sabe,1,Casa única del terreno
1,99999,9,No sabe,1,Casa única del terreno
1,140,9,No sabe,1,Casa única del terreno
1,600,9,No sabe,1,Casa única del terreno
1,900,9,No sabe,1,Casa única del terreno
1,1500,9,No sabe,1,Casa única del terreno
1,90,4,1 - C,1,Casa única del terreno
1,262,4,1 - C,1,Casa única del terreno
1,350,9,No sabe,1,Casa única del terreno
1,360,4,1 - C,1,Casa única del terreno
1,273,4,1 - C,1,Casa única del terreno
1,310,4,1 - C,1,Casa única del terreno
1,270,4,1 - C,1,Casa única del terreno
1,194,4,1 - C,1,Casa única del terreno
1,188,4,1 - C,1,Casa única del terreno
1,323,4,1 - C,1,Casa única del terreno
1,460,9,No sabe,1,Casa única del terreno
1,400,9,No sabe,1,Casa única del terreno
1,529,4,1 - C,1,Casa única del terreno
1,76,4,1 - C,1,Casa única del terreno
1,99999,9,No sabe,1,Casa única del terreno
1,387,9,No sabe,1,Casa única del terreno
1,1500,9,No sabe,1,Casa única del terreno
1,250,4,1 - C,1,Casa única del terreno
1,340,9,No sabe,1,Casa única del terreno
1,322,9,No sabe,1,Casa única del terreno
1,332,4,1 - C,1,Casa única del terreno
1,350,9,No sabe,1,Casa única del terreno
1,350,2,1 - A,1,Casa única del terreno
1,522,4,1 - C,1,Casa única del terreno
1,360,4,1 - C,2,Casa que comparte terreno con otra(s)
1,670,4,1 - C,1,Casa única del terreno
1,600,9,No sabe,1,Casa única del terreno
1,620,4,1 - C,1,Casa única del terreno
1,137,4,1 - C,1,Casa única del terreno
1,360,4,1 - C,1,Casa única del terreno
1,650,9,No sabe,1,Casa única del terreno
1,346,4,1 - C,1,Casa única del terreno
1,164,4,1 - C,1,Casa única del terreno
1,380,9,No sabe,1,Casa única del terreno
1,500,9,No sabe,1,Casa única del terreno
1,302,4,1 - C,1,Casa única del terreno
1,250,9,No sabe,1,Casa única del terreno
1,400,9,No sabe,1,Casa única del terreno
1,99999,9,No sabe,1,Casa única del terreno
1,400,9,No sabe,1,Casa única del terreno
1,333,4,1 - C,1,Casa única del terreno
1,160,4,1 - C,1,Casa única del terreno
1,278,1,01,1,Casa única del terreno
1,240,9,No sabe,1,Casa única del terreno
1,179,4,1 - C,1,Casa única del terreno
1,113,4,1 - C,1,Casa única del terreno
1,250,9,No sabe,3,"Casa dúplex, triple o cuádruple"
1,353,9,No sabe,3,"Casa dúplex, triple o cuádruple"
1,236,9,No sabe,3,"Casa dúplex, triple o cuádruple"
1,200,9,No sabe,3,"Casa dúplex, triple o cuádruple"
1,850,9,No sabe,4,Departamento en edificio
1,800,9,No sabe,1,Casa única del terreno
1,100,4,1 - C,4,Departamento en edificio
1,160,4,1 - C,4,Departamento en edificio
1,400,9,No sabe,4,Departamento en edificio
1,336,4,1 - C,1,Casa única del terreno
1,300,9,No sabe,1,Casa única del terreno
1,1800,9,No sabe,1,Casa única del terreno
1,99999,9,No sabe,1,Casa única del terreno
1,3411,8,DAC,1,Casa única del terreno
1,550,9,No sabe,1,Casa única del terreno
1,3500,8,DAC,1,Casa única del terreno
1,500,9,No sabe,1,Casa única del terreno
1,726,5,1 - D,1,Casa única del terreno
1,174,4,1 - C,1,Casa única del terreno
1,300,9,No sabe,2,Casa que comparte terreno con otra(s)
